Datum,PowerPrice
15368400.0,32.65
15372000.0,34.98
15375600.0,30.9
15379200.0,21.26
15382800.0,18.59
15386400.0,16.94
15390000.0,19.08
15393600.0,16.3
15397200.0,15.27
15400800.0,15.08
15404400.0,15.06
15408000.0,15.3
15411600.0,15.56
15415200.0,15.04
15418800.0,16.07
15422400.0,15.23
15426000.0,14.94
15429600.0,14.3
15433200.0,14.68
15436800.0,15.55
15440400.0,17.42
15444000.0,28.72
15447600.0,35.02
15451200.0,36.92
15454800.0,35.53
15458400.0,38.92
15462000.0,36.86
15465600.0,33.51
15469200.0,29.23
15472800.0,26.9
15476400.0,25.94
15480000.0,25.34
15483600.0,27.08
15487200.0,34.98
15490800.0,43.93
15494400.0,47.62
15498000.0,43.93
15501600.0,41.55
15505200.0,40.02
15508800.0,34.55
15512400.0,32.62
15516000.0,31.69
15519600.0,32.17
15523200.0,34.5
15526800.0,39.46
15530400.0,39.13
15534000.0,43.96
15537600.0,43.94
15541200.0,41.8
15544800.0,41.18
15548400.0,31.96
15552000.0,29.44
15555600.0,29.36
15559200.0,29.49
15562800.0,27.52
15566400.0,27.58
15570000.0,29.91
15573600.0,36.07
15577200.0,42.55
15580800.0,42.61
15584400.0,37.93
15588000.0,36.07
15591600.0,35.72
15595200.0,32.91
15598800.0,31.88
15602400.0,31.23
15606000.0,31.97
15609600.0,33.92
15613200.0,40.02
15616800.0,43.9
15620400.0,46.79
15624000.0,44.54
15627600.0,41.34
15631200.0,36.93
15634800.0,33.62
15638400.0,30.62
15642000.0,29.98
15645600.0,28.05
15649200.0,27.7
15652800.0,28.36
15656400.0,28.67
15660000.0,35.32
15663600.0,42.02
15667200.0,41.54
15670800.0,36.9
15674400.0,34.22
15678000.0,31.99
15681600.0,30.04
15685200.0,28.77
15688800.0,29.43
15692400.0,29.99
15696000.0,30.04
15699600.0,34.94
15703200.0,37.28
15706800.0,42.58
15710400.0,42.42
15714000.0,39.68
15717600.0,36.98
15721200.0,28.39
15724800.0,28.74
15728400.0,28.08
15732000.0,27.31
15735600.0,26.07
15739200.0,27.49
15742800.0,28.19
15746400.0,35.11
15750000.0,42.45
15753600.0,43.12
15757200.0,35.91
15760800.0,32.52
15764400.0,28.72
15768000.0,28.15
15771600.0,27.54
15775200.0,26.73
15778800.0,28.49
15782400.0,33.1
15786000.0,40
15789600.0,44.28
15793200.0,48.26
15796800.0,44.2
15800400.0,40.97
15804000.0,37.95
15807600.0,30.14
15811200.0,29.72
15814800.0,30.07
15818400.0,29.18
15822000.0,30.38
15825600.0,31.84
15829200.0,35.39
15832800.0,46.39
15836400.0,53.02
15840000.0,56.62
15843600.0,55.78
15847200.0,47.56
15850800.0,41.64
15854400.0,39.03
15858000.0,33.95
15861600.0,35.34
15865200.0,39.75
15868800.0,47.43
15872400.0,60
15876000.0,58.94
15879600.0,57.34
15883200.0,55.99
15886800.0,53.79
15890400.0,57.09
15894000.0,47.99
15897600.0,37.04
15901200.0,31.76
15904800.0,31
15908400.0,32.09
15912000.0,29.74
15915600.0,28.46
15919200.0,27.58
15922800.0,30.82
15926400.0,35.03
15930000.0,38.94
15933600.0,31.35
15937200.0,28.68
15940800.0,28.15
15944400.0,28.12
15948000.0,27.67
15951600.0,28.68
15955200.0,30.91
15958800.0,39.29
15962400.0,43.99
15966000.0,44.14
15969600.0,40.05
15973200.0,38.99
15976800.0,39.89
15980400.0,34.5
15984000.0,30.44
15987600.0,29.47
15991200.0,29.43
15994800.0,27.94
15998400.0,28.97
16002000.0,26.06
16005600.0,25.25
16009200.0,25.58
16012800.0,26.08
16016400.0,26.1
16020000.0,24.77
16023600.0,24.01
16027200.0,24.36
16030800.0,23.08
16034400.0,22.72
16038000.0,24.02
16041600.0,24.74
16045200.0,28.65
16048800.0,32.56
16052400.0,33.91
16056000.0,34.95
16059600.0,35.07
16063200.0,39.98
16066800.0,30.55
16070400.0,28.78
16074000.0,24.55
16077600.0,20.8
16081200.0,15.94
16084800.0,15.51
16088400.0,24.08
16092000.0,29.72
16095600.0,43.16
16099200.0,44.2
16102800.0,37.95
16106400.0,34.99
16110000.0,31.48
16113600.0,28.72
16117200.0,27.11
16120800.0,26.03
16124400.0,28.23
16128000.0,29.08
16131600.0,44.01
16135200.0,50.51
16138800.0,65
16142400.0,65.05
16146000.0,59.94
16149600.0,61.95
16153200.0,52.49
16156800.0,51.68
16160400.0,40.83
16164000.0,38.9
16167600.0,34.92
16171200.0,35.32
16174800.0,38.97
16178400.0,47.97
16182000.0,62.06
16185600.0,65
16189200.0,62.95
16192800.0,56.91
16196400.0,57.42
16200000.0,46.35
16203600.0,45.4
16207200.0,45.01
16210800.0,46.95
16214400.0,51.51
16218000.0,54.06
16221600.0,56.77
16225200.0,57.65
16228800.0,49.46
16232400.0,44.9
16236000.0,47.06
16239600.0,38.33
16243200.0,28.48
16246800.0,27.96
16250400.0,29.03
16254000.0,25.65
16257600.0,25.29
16261200.0,24.92
16264800.0,32.94
16268400.0,37.96
16272000.0,41.2
16275600.0,38.47
16279200.0,35.92
16282800.0,32.83
16286400.0,24.67
16290000.0,20.79
16293600.0,15.87
16297200.0,15.84
16300800.0,15.9
16304400.0,27.42
16308000.0,29.07
16311600.0,37.81
16315200.0,39.27
16318800.0,38.02
16322400.0,35.93
16326000.0,28.49
16329600.0,26.47
16333200.0,25.23
16336800.0,25.41
16340400.0,20.55
16344000.0,22.1
16347600.0,24.5
16351200.0,34.51
16354800.0,37.71
16358400.0,40.46
16362000.0,34.46
16365600.0,32.71
16369200.0,31.79
16372800.0,26.02
16376400.0,26.04
16380000.0,24.43
16383600.0,22.08
16387200.0,22.01
16390800.0,24.85
16394400.0,26.93
16398000.0,30.17
16401600.0,32.73
16405200.0,34.68
16408800.0,36.92
16412400.0,26.1
16416000.0,28.03
16419600.0,25.91
16423200.0,25.02
16426800.0,24.03
16430400.0,22.11
16434000.0,24.71
16437600.0,30.9
16441200.0,33.15
16444800.0,33.4
16448400.0,29.98
16452000.0,29.08
16455600.0,28.63
16459200.0,26.34
16462800.0,25.29
16466400.0,25.15
16470000.0,25.92
16473600.0,28.48
16477200.0,34.63
16480800.0,42.4
16484400.0,50.17
16488000.0,46.31
16491600.0,44.85
16495200.0,47.05
16498800.0,39.9
16502400.0,42.84
16506000.0,35.93
16509600.0,33
16513200.0,29.15
16516800.0,28.74
16520400.0,28.7
16524000.0,30.62
16527600.0,31.29
16531200.0,32.49
16534800.0,30.71
16538400.0,28.64
16542000.0,29.88
16545600.0,29.91
16549200.0,28.56
16552800.0,27.46
16556400.0,27.1
16560000.0,27.49
16563600.0,30.4
16567200.0,36.82
16570800.0,39.9
16574400.0,40.05
16578000.0,42.02
16581600.0,45.42
16585200.0,40.01
16588800.0,35
16592400.0,29.95
16596000.0,28.49
16599600.0,27.03
16603200.0,27.44
16606800.0,25.62
16610400.0,25.05
16614000.0,24.07
16617600.0,23.9
16621200.0,24.09
16624800.0,21.06
16628400.0,22.98
16632000.0,24.08
16635600.0,22.92
16639200.0,19.42
16642800.0,20.08
16646400.0,23.91
16650000.0,27.07
16653600.0,30.03
16657200.0,35.74
16660800.0,36.58
16664400.0,36.6
16668000.0,39.99
16671600.0,38.49
16675200.0,32.24
16678800.0,28.94
16682400.0,26.86
16686000.0,24.79
16689600.0,24.98
16693200.0,27.43
16696800.0,36.52
16700400.0,44.81
16704000.0,45.84
16707600.0,45.97
16711200.0,46.69
16714800.0,52.38
16718400.0,52.87
16722000.0,47.67
16725600.0,48.19
16729200.0,47.06
16732800.0,45.98
16736400.0,44.97
16740000.0,46.73
16743600.0,47.02
16747200.0,44.62
16750800.0,42.14
16754400.0,44.98
16758000.0,33.77
16761600.0,32.43
16765200.0,28.47
16768800.0,27.91
16772400.0,26.4
16776000.0,26.93
16779600.0,28.03
16783200.0,35.04
16786800.0,50.1
16790400.0,60.15
16794000.0,54.95
16797600.0,53.84
16801200.0,53.59
16804800.0,49.99
16808400.0,44.98
16812000.0,40.79
16815600.0,38.52
16819200.0,38.51
16822800.0,41.94
16826400.0,42.92
16830000.0,45.9
16833600.0,47.32
16837200.0,46.1
16840800.0,46.89
16844400.0,37.03
16848000.0,43.06
16851600.0,36.13
16855200.0,31.07
16858800.0,30.01
16862400.0,30.01
16866000.0,36.62
16869600.0,44.92
16873200.0,56.25
16876800.0,54.01
16880400.0,58.62
16884000.0,57.82
16887600.0,59.29
16891200.0,52.32
16894800.0,46.99
16898400.0,46.07
16902000.0,45.23
16905600.0,45.54
16909200.0,49.94
16912800.0,56.36
16916400.0,59.15
16920000.0,54.97
16923600.0,52.34
16927200.0,53.98
16930800.0,44.73
16934400.0,40.01
16938000.0,36.44
16941600.0,33.36
16945200.0,31.86
16948800.0,31.29
16952400.0,38.06
16956000.0,43.09
16959600.0,55.92
16963200.0,54.38
16966800.0,53.88
16970400.0,52.5
16974000.0,52.06
16977600.0,45.98
16981200.0,42.91
16984800.0,42.01
16988400.0,42.07
16992000.0,42.05
16995600.0,49.38
16999200.0,56.14
17002800.0,55.63
17006400.0,53.45
17010000.0,51.21
17013600.0,50.48
17017200.0,39.93
17020800.0,37.22
17024400.0,34.25
17028000.0,32.91
17031600.0,30.01
17035200.0,29.94
17038800.0,31.11
17042400.0,38.76
17046000.0,45.28
17049600.0,46.04
17053200.0,44.97
17056800.0,43.91
17060400.0,42.05
17064000.0,32.94
17067600.0,29.76
17071200.0,29.92
17074800.0,29.95
17078400.0,30.55
17082000.0,36.6
17085600.0,40.86
17089200.0,45.45
17092800.0,44.71
17096400.0,46.91
17100000.0,47.09
17103600.0,41.97
17107200.0,41.85
17110800.0,38.18
17114400.0,35.04
17118000.0,33.31
17121600.0,32.08
17125200.0,31.23
17128800.0,30.71
17132400.0,34.43
17136000.0,36.93
17139600.0,41.93
17143200.0,36.92
17146800.0,36.57
17150400.0,35.05
17154000.0,31.26
17157600.0,31.72
17161200.0,32.52
17164800.0,34.33
17168400.0,38.1
17172000.0,43.37
17175600.0,46.93
17179200.0,45.92
17182800.0,44.92
17186400.0,46.94
17190000.0,43
17193600.0,40.52
17197200.0,35.87
17200800.0,31.05
17204400.0,28.88
17208000.0,27.1
17211600.0,25.45
17215200.0,25.4
17218800.0,27.07
17222400.0,29.5
17226000.0,33.1
17229600.0,34.97
17233200.0,34.97
17236800.0,30.79
17240400.0,27.58
17244000.0,25.44
17247600.0,22.74
17251200.0,21.42
17254800.0,22.24
17258400.0,26.76
17262000.0,31.9
17265600.0,32.83
17269200.0,33.45
17272800.0,36.03
17276400.0,31.04
17280000.0,25.41
17283600.0,23.26
17287200.0,24.24
17290800.0,23.12
17294400.0,22.63
17298000.0,25.44
17301600.0,37.34
17305200.0,45.12
17308800.0,47.99
17312400.0,47.11
17316000.0,45.92
17319600.0,48.19
17323200.0,48.82
17326800.0,48.73
17330400.0,47.94
17334000.0,48.05
17337600.0,49.54
17341200.0,50.94
17344800.0,49.93
17348400.0,56
17352000.0,50.03
17355600.0,48.19
17359200.0,46.54
17362800.0,41.95
17366400.0,40.17
17370000.0,35.08
17373600.0,32
17377200.0,28.8
17380800.0,28.78
17384400.0,32.15
17388000.0,41.32
17391600.0,48.77
17395200.0,55.77
17398800.0,52.58
17402400.0,52.63
17406000.0,50.94
17409600.0,45.82
17413200.0,37.88
17416800.0,36.08
17420400.0,39.27
17424000.0,43.97
17427600.0,48.92
17431200.0,56.55
17434800.0,66.39
17438400.0,60.83
17442000.0,55.92
17445600.0,55.13
17449200.0,48.65
17452800.0,37.83
17456400.0,37.61
17460000.0,35.64
17463600.0,31.82
17467200.0,32.22
17470800.0,35
17474400.0,44.24
17478000.0,53.64
17481600.0,56.92
17485200.0,52.51
17488800.0,55.09
17492400.0,54.15
17496000.0,49.96
17499600.0,48.07
17503200.0,48.02
17506800.0,49.15
17510400.0,51.27
17514000.0,52.9
17517600.0,50.72
17521200.0,51.7
17524800.0,50.56
17528400.0,49.98
17532000.0,49.94
17535600.0,41.89
17539200.0,36.06
17542800.0,35.5
17546400.0,33.1
17550000.0,30.52
17553600.0,32.3
17557200.0,35.2
17560800.0,39.99
17564400.0,49.94
17568000.0,50.66
17571600.0,54.87
17575200.0,51.91
17578800.0,52.92
17582400.0,54.91
17586000.0,54.72
17589600.0,51.83
17593200.0,51.5
17596800.0,51.94
17600400.0,51.37
17604000.0,51.94
17607600.0,53.37
17611200.0,55.93
17614800.0,52.95
17618400.0,53.39
17622000.0,45.46
17625600.0,41.97
17629200.0,36.59
17632800.0,34.36
17636400.0,32.43
17640000.0,33.05
17643600.0,34
17647200.0,42.96
17650800.0,55.25
17654400.0,55.17
17658000.0,56.91
17661600.0,53.45
17665200.0,52.62
17668800.0,51.92
17672400.0,49.95
17676000.0,48.78
17679600.0,47.92
17683200.0,48
17686800.0,49.6
17690400.0,51.28
17694000.0,49.94
17697600.0,45.93
17701200.0,43.1
17704800.0,42.75
17708400.0,34.05
17712000.0,22.41
17715600.0,19.6
17719200.0,16.19
17722800.0,16.12
17726400.0,16.15
17730000.0,15.62
17733600.0,15.08
17737200.0,22.62
17740800.0,25.3
17744400.0,24.71
17748000.0,20.85
17751600.0,16.78
17755200.0,16.19
17758800.0,12.92
17762400.0,6.1
17766000.0,5.57
17769600.0,10.57
17773200.0,14.7
17776800.0,16.17
17780400.0,15.76
17784000.0,15.97
17787600.0,15.06
17791200.0,12.95
17794800.0,6.53
17798400.0,-0.09
17802000.0,-5.31
17805600.0,-1.84
17809200.0,0.01
17812800.0,0.03
17816400.0,0.03
17820000.0,1.15
17823600.0,1.66
17827200.0,2.12
17830800.0,2.18
17834400.0,0.04
17838000.0,2.52
17841600.0,2.07
17845200.0,0.06
17848800.0,0.1
17852400.0,4.37
17856000.0,10.65
17859600.0,24.08
17863200.0,35.92
17866800.0,36.29
17870400.0,36.96
17874000.0,39
17877600.0,39.96
17881200.0,32.96
17884800.0,25.5
17888400.0,20.2
17892000.0,16.81
17895600.0,15.85
17899200.0,15.88
17902800.0,23.04
17906400.0,35.75
17910000.0,42.06
17913600.0,43.61
17917200.0,44.98
17920800.0,42.95
17924400.0,41.79
17928000.0,40.02
17931600.0,35.96
17935200.0,31.56
17938800.0,29.01
17942400.0,26.48
17946000.0,29.03
17949600.0,31.34
17953200.0,34.86
17956800.0,33.05
17960400.0,30.99
17964000.0,30.55
17967600.0,25.46
17971200.0,19.13
17974800.0,16.27
17978400.0,15.47
17982000.0,10.54
17985600.0,12.6
17989200.0,16.61
17992800.0,23.09
17996400.0,30.54
18000000.0,31
18003600.0,31.34
18007200.0,27.07
18010800.0,26.42
18014400.0,23.88
18018000.0,22.87
18021600.0,19.98
18025200.0,20.08
18028800.0,23.29
18032400.0,27.51
18036000.0,32.96
18039600.0,33.82
18043200.0,31.88
18046800.0,32.18
18050400.0,34.42
18054000.0,26.42
18057600.0,21.05
18061200.0,19.02
18064800.0,16.36
18068400.0,15.5
18072000.0,16.13
18075600.0,18.68
18079200.0,27.05
18082800.0,34.79
18086400.0,37.93
18090000.0,37.09
18093600.0,34.88
18097200.0,36.92
18100800.0,35.44
18104400.0,30.96
18108000.0,29.33
18111600.0,25.64
18115200.0,25.13
18118800.0,25.42
18122400.0,27.07
18126000.0,31.38
18129600.0,31.5
18133200.0,30.97
18136800.0,27.33
18140400.0,22.07
18144000.0,16.12
18147600.0,15.38
18151200.0,8.35
18154800.0,5.84
18158400.0,11.14
18162000.0,16.67
18165600.0,20.77
18169200.0,30.74
18172800.0,33.16
18176400.0,26.9
18180000.0,23.48
18183600.0,25.08
18187200.0,22.34
18190800.0,23.46
18194400.0,23.41
18198000.0,25.14
18201600.0,26.41
18205200.0,26.88
18208800.0,32.19
18212400.0,37.91
18216000.0,37.27
18219600.0,36.94
18223200.0,34.41
18226800.0,27.91
18230400.0,25.21
18234000.0,22.07
18237600.0,18.86
18241200.0,16.18
18244800.0,18.94
18248400.0,22.99
18252000.0,32.32
18255600.0,37.92
18259200.0,38.88
18262800.0,33.99
18266400.0,29.23
18270000.0,28.29
18273600.0,26.06
18277200.0,25.58
18280800.0,25.25
18284400.0,25.69
18288000.0,29.37
18291600.0,34.96
18295200.0,39.66
18298800.0,44.82
18302400.0,45.44
18306000.0,41.2
18309600.0,37.81
18313200.0,31.84
18316800.0,25.5
18320400.0,23.19
18324000.0,21.3
18327600.0,22.03
18331200.0,21.91
18334800.0,22.04
18338400.0,22.13
18342000.0,22.22
18345600.0,24.45
18349200.0,23.49
18352800.0,17.07
18356400.0,16.18
18360000.0,15.35
18363600.0,12.76
18367200.0,12.78
18370800.0,14.22
18374400.0,16.02
18378000.0,25.01
18381600.0,30.03
18385200.0,32.86
18388800.0,30.27
18392400.0,30.27
18396000.0,31.07
18399600.0,25.37
18403200.0,17.09
18406800.0,16
18410400.0,14.93
18414000.0,14.56
18417600.0,15.04
18421200.0,14.82
18424800.0,15.32
18428400.0,15.58
18432000.0,14.93
18435600.0,14.16
18439200.0,12.71
18442800.0,13.89
18446400.0,11.5
18450000.0,10.03
18453600.0,9.2
18457200.0,9.66
18460800.0,12.06
18464400.0,15.05
18468000.0,22.36
18471600.0,27.98
18475200.0,30.01
18478800.0,33.02
18482400.0,29.95
18486000.0,25.03
18489600.0,23.03
18493200.0,17.02
18496800.0,16.02
18500400.0,15
18504000.0,14.09
18507600.0,19.08
18511200.0,25.25
18514800.0,33.82
18518400.0,38.55
18522000.0,36.98
18525600.0,34.31
18529200.0,31.4
18532800.0,26.39
18536400.0,25.24
18540000.0,24.03
18543600.0,25.43
18547200.0,26.57
18550800.0,34.38
18554400.0,37.78
18558000.0,40.97
18561600.0,40.86
18565200.0,40.83
18568800.0,39
18572400.0,28.39
18576000.0,26.69
18579600.0,26
18583200.0,24.56
18586800.0,19.08
18590400.0,21.98
18594000.0,25.39
18597600.0,28
18601200.0,37.96
18604800.0,36.99
18608400.0,36.33
18612000.0,35.94
18615600.0,35.96
18619200.0,33.98
18622800.0,30.44
18626400.0,32.44
18630000.0,37.64
18633600.0,38.98
18637200.0,39.93
18640800.0,39.94
18644400.0,39.9
18648000.0,40.27
18651600.0,38.37
18655200.0,38.62
18658800.0,31.39
18662400.0,30.4
18666000.0,28.86
18669600.0,28.05
18673200.0,25.18
18676800.0,24.07
18680400.0,27.33
18684000.0,33.79
18687600.0,40.89
18691200.0,43.75
18694800.0,41.03
18698400.0,38.74
18702000.0,36.9
18705600.0,31.42
18709200.0,29.58
18712800.0,29.55
18716400.0,29.2
18720000.0,29.8
18723600.0,37.54
18727200.0,44.03
18730800.0,46.9
18734400.0,41.92
18738000.0,43.93
18741600.0,41.18
18745200.0,31.33
18748800.0,30.24
18752400.0,27.95
18756000.0,25.14
18759600.0,23.21
18763200.0,23.02
18766800.0,25.46
18770400.0,31.32
18774000.0,39.94
18777600.0,42.72
18781200.0,38.42
18784800.0,36.91
18788400.0,34.58
18792000.0,30.49
18795600.0,29.02
18799200.0,28.74
18802800.0,28.78
18806400.0,30.93
18810000.0,38.93
18813600.0,43.03
18817200.0,48.92
18820800.0,45.18
18824400.0,44.93
18828000.0,42.87
18831600.0,35.95
18835200.0,30.35
18838800.0,28.73
18842400.0,26.56
18846000.0,25.36
18849600.0,25.28
18853200.0,27.4
18856800.0,32.28
18860400.0,38.68
18864000.0,39.82
18867600.0,38.93
18871200.0,38.82
18874800.0,36.95
18878400.0,32.56
18882000.0,29.32
18885600.0,28.87
18889200.0,29.14
18892800.0,30.99
18896400.0,38.96
18900000.0,42.3
18903600.0,43.97
18907200.0,41.41
18910800.0,41.57
18914400.0,40.98
18918000.0,31.98
18921600.0,31.22
18925200.0,27.38
18928800.0,26.23
18932400.0,25.21
18936000.0,23.05
18939600.0,23.04
18943200.0,25.24
18946800.0,28.31
18950400.0,29.91
18954000.0,31.56
18957600.0,28.02
18961200.0,27.2
18964800.0,25.24
18968400.0,23.49
18972000.0,22.14
18975600.0,24.11
18979200.0,25.28
18982800.0,29.57
18986400.0,31.95
18990000.0,33.96
18993600.0,33.91
18997200.0,34.92
19000800.0,35.26
19004400.0,32.65
19008000.0,27.02
19011600.0,25.28
19015200.0,24.04
19018800.0,22.95
19022400.0,22.2
19026000.0,22.01
19029600.0,21.87
19033200.0,21.43
19036800.0,22.64
19040400.0,23.94
19044000.0,25.11
19047600.0,26.12
19051200.0,23.72
19054800.0,23.84
19058400.0,23.08
19062000.0,23.08
19065600.0,24.59
19069200.0,28.12
19072800.0,35.94
19076400.0,37.92
19080000.0,36.46
19083600.0,36.99
19087200.0,36.89
19090800.0,32.4
19094400.0,30.6
19098000.0,27.19
19101600.0,25.49
19105200.0,23.49
19108800.0,23.04
19112400.0,25.24
19116000.0,37.57
19119600.0,41.74
19123200.0,43.8
19126800.0,40.42
19130400.0,39.48
19134000.0,39.95
19137600.0,36.92
19141200.0,35.93
19144800.0,31.68
19148400.0,31.4
19152000.0,34.77
19155600.0,39.9
19159200.0,39.92
19162800.0,39.92
19166400.0,36.97
19170000.0,36.91
19173600.0,31.83
19177200.0,29.38
19180800.0,29.94
19184400.0,28.92
19188000.0,27.73
19191600.0,26.94
19195200.0,27.03
19198800.0,29.54
19202400.0,37.01
19206000.0,44.79
19209600.0,46.45
19213200.0,45.67
19216800.0,45.07
19220400.0,47.24
19224000.0,43.91
19227600.0,40.46
19231200.0,36.97
19234800.0,36.98
19238400.0,38.88
19242000.0,43.98
19245600.0,43.99
19249200.0,44.98
19252800.0,44.29
19256400.0,45.09
19260000.0,42.48
19263600.0,32.58
19267200.0,29.98
19270800.0,28.7
19274400.0,27.94
19278000.0,26.94
19281600.0,27.21
19285200.0,29.06
19288800.0,37.02
19292400.0,45.29
19296000.0,42.85
19299600.0,43.09
19303200.0,42.1
19306800.0,44.11
19310400.0,40.41
19314000.0,37.94
19317600.0,36.99
19321200.0,37.16
19324800.0,39.3
19328400.0,42.77
19332000.0,42.02
19335600.0,43.37
19339200.0,43.07
19342800.0,43.95
19346400.0,40.86
19350000.0,29.97
19353600.0,28.87
19357200.0,28.55
19360800.0,25.92
19364400.0,25.67
19368000.0,25.43
19371600.0,27.12
19375200.0,31.24
19378800.0,40.95
19382400.0,44.14
19386000.0,42.06
19389600.0,40
19393200.0,39.44
19396800.0,35.84
19400400.0,31.77
19404000.0,31.1
19407600.0,31.02
19411200.0,32.92
19414800.0,40.13
19418400.0,42.02
19422000.0,41.98
19425600.0,39.92
19429200.0,37.26
19432800.0,30.89
19436400.0,26.73
19440000.0,24.09
19443600.0,23.55
19447200.0,17.54
19450800.0,18.28
19454400.0,17.06
19458000.0,25.07
19461600.0,28.79
19465200.0,36.76
19468800.0,35.5
19472400.0,36.94
19476000.0,32.93
19479600.0,31.09
19483200.0,28.6
19486800.0,27.77
19490400.0,26.16
19494000.0,27.02
19497600.0,29.56
19501200.0,39.07
19504800.0,38.92
19508400.0,38.95
19512000.0,37.52
19515600.0,38.5
19519200.0,38.68
19522800.0,32.94
19526400.0,32
19530000.0,27.72
19533600.0,29.15
19537200.0,27.71
19540800.0,26.53
19544400.0,24.81
19548000.0,26.01
19551600.0,27.06
19555200.0,30.43
19558800.0,33.42
19562400.0,36.44
19566000.0,35.83
19569600.0,36.24
19573200.0,34.89
19576800.0,30.04
19580400.0,27.94
19584000.0,30.32
19587600.0,36
19591200.0,37.47
19594800.0,38.99
19598400.0,38.13
19602000.0,39.91
19605600.0,38.95
19609200.0,31.17
19612800.0,31.34
19616400.0,29.35
19620000.0,28.07
19623600.0,27.09
19627200.0,27.04
19630800.0,27.03
19634400.0,26.87
19638000.0,26.99
19641600.0,28.05
19645200.0,30.08
19648800.0,32.7
19652400.0,37.98
19656000.0,37.85
19659600.0,31.03
19663200.0,29.68
19666800.0,28.46
19670400.0,27.04
19674000.0,29.09
19677600.0,32.42
19681200.0,33.01
19684800.0,31.06
19688400.0,33.44
19692000.0,30.98
19695600.0,24.98
19699200.0,29.11
19702800.0,28.08
19706400.0,26.01
19710000.0,28
19713600.0,26.03
19717200.0,28.05
19720800.0,34.93
19724400.0,43.93
19728000.0,46.07
19731600.0,48.94
19735200.0,51
19738800.0,50
19742400.0,49.54
19746000.0,48.93
19749600.0,47.94
19753200.0,44.39
19756800.0,43.07
19760400.0,44.1
19764000.0,44.91
19767600.0,45.06
19771200.0,44.93
19774800.0,43.94
19778400.0,39.95
19782000.0,33.78
19785600.0,28.99
19789200.0,27.38
19792800.0,25.05
19796400.0,23.09
19800000.0,22.1
19803600.0,27.04
19807200.0,32.83
19810800.0,36.94
19814400.0,41.09
19818000.0,42.43
19821600.0,42.03
19825200.0,42.32
19828800.0,40.5
19832400.0,41.97
19836000.0,41.16
19839600.0,40.56
19843200.0,40.92
19846800.0,43.1
19850400.0,44.99
19854000.0,45.92
19857600.0,45.31
19861200.0,45.92
19864800.0,44.15
19868400.0,36.04
19872000.0,33.04
19875600.0,29.61
19879200.0,28.01
19882800.0,27.04
19886400.0,27.8
19890000.0,30.56
19893600.0,36.76
19897200.0,42.06
19900800.0,45.66
19904400.0,45.96
19908000.0,45.45
19911600.0,45.98
19915200.0,43.57
19918800.0,42.94
19922400.0,41.47
19926000.0,41.93
19929600.0,41.92
19933200.0,43.08
19936800.0,44.02
19940400.0,46.35
19944000.0,45.31
19947600.0,43.99
19951200.0,41.23
19954800.0,33.23
19958400.0,30.76
19962000.0,30.23
19965600.0,27.2
19969200.0,25.7
19972800.0,24.75
19976400.0,28.09
19980000.0,33.54
19983600.0,41.99
19987200.0,43.12
19990800.0,44.1
19994400.0,44.17
19998000.0,44.57
20001600.0,42
20005200.0,40.7
20008800.0,39.32
20012400.0,39.32
20016000.0,37.91
20019600.0,40.29
20023200.0,42.08
20026800.0,42.98
20030400.0,42.99
20034000.0,42.84
20037600.0,37.77
20041200.0,29.99
20044800.0,25.32
20048400.0,24.84
20052000.0,25.1
20055600.0,24.87
20059200.0,25.31
20062800.0,28.28
20066400.0,33.72
20070000.0,37.17
20073600.0,39.56
20077200.0,39.47
20080800.0,37.62
20084400.0,35.23
20088000.0,28.06
20091600.0,26.97
20095200.0,26.4
20098800.0,27.36
20102400.0,28.06
20106000.0,34
20109600.0,38.99
20113200.0,40
20116800.0,39.81
20120400.0,39.83
20124000.0,31.91
20127600.0,28.08
20131200.0,33.99
20134800.0,31.68
20138400.0,28.71
20142000.0,25.56
20145600.0,25.52
20149200.0,26.64
20152800.0,30.09
20156400.0,32.18
20160000.0,32.08
20163600.0,30.08
20167200.0,24.61
20170800.0,22
20174400.0,20
20178000.0,16.31
20181600.0,16.26
20185200.0,17.2
20188800.0,16.3
20192400.0,26.09
20196000.0,37.12
20199600.0,40.62
20203200.0,39.92
20206800.0,34.03
20210400.0,28.89
20214000.0,24.66
20217600.0,21.42
20221200.0,16.73
20224800.0,17.14
20228400.0,15.64
20232000.0,15.06
20235600.0,14.41
20239200.0,15.16
20242800.0,16.07
20246400.0,17.13
20250000.0,17.21
20253600.0,16.43
20257200.0,14.52
20260800.0,12.85
20264400.0,10.04
20268000.0,5.28
20271600.0,7.92
20275200.0,11.72
20278800.0,16.02
20282400.0,19.42
20286000.0,25.65
20289600.0,27.6
20293200.0,27.42
20296800.0,25.09
20300400.0,19.03
20304000.0,16
20307600.0,16.47
20311200.0,16.14
20314800.0,16.16
20318400.0,16.6
20322000.0,23.88
20325600.0,35.14
20329200.0,39.98
20332800.0,45.02
20336400.0,42.71
20340000.0,41.63
20343600.0,39.96
20347200.0,37.88
20350800.0,36.15
20354400.0,34.36
20358000.0,34.98
20361600.0,34.98
20365200.0,37.41
20368800.0,38.91
20372400.0,37.02
20376000.0,31.95
20379600.0,29.18
20383200.0,23.26
20386800.0,16.15
20390400.0,16.17
20394000.0,14.42
20397600.0,12.84
20401200.0,11.56
20404800.0,12.28
20408400.0,16.13
20412000.0,25.02
20415600.0,33.82
20419200.0,37.2
20422800.0,33.17
